CMTE_ID,TRANSACTION_DT,TRANSACTION_AMT,Year,Date,Month
C00412304,3202018.0,700,2018,20,3
C00412304,3202018.0,2000,2018,20,3
C00412304,3312018.0,100,2018,31,3
C00412304,3292018.0,2700,2018,29,3
C00412304,3212018.0,2700,2018,21,3
C00412304,3312018.0,150,2018,31,3
C00412304,3092018.0,2700,2018,09,3
C00412304,3222018.0,250,2018,22,3
C00412304,3052018.0,500,2018,05,3
C00412304,3082018.0,1000,2018,08,3
C00412304,3312018.0,5,2018,31,3
C00412304,3062018.0,300,2018,06,3
C00412304,3032018.0,25,2018,03,3
C00412304,3302018.0,25,2018,30,3
C00412304,3292018.0,25,2018,29,3
C00412304,3022018.0,25,2018,02,3
C00412304,3312018.0,100,2018,31,3
C00412304,3072018.0,10,2018,07,3
C00412304,3032018.0,15,2018,03,3
C00412304,3112018.0,50,2018,11,3
C00412304,3132018.0,200,2018,13,3
C00412304,3112018.0,300,2018,11,3
C00412304,3172018.0,1000,2018,17,3
C00412304,3122018.0,25,2018,12,3
C00412304,3082018.0,25,2018,08,3
C00412304,3052018.0,25,2018,05,3
C00412304,3012018.0,25,2018,01,3
C00412304,3302018.0,25,2018,30,3
C00412304,3022018.0,50,2018,02,3
C00412304,3042018.0,25,2018,04,3
C00412304,3262018.0,2700,2018,26,3
C00412304,3142018.0,500,2018,14,3
C00412304,3232018.0,150,2018,23,3
C00412304,3312018.0,50,2018,31,3
C00412304,3162018.0,2700,2018,16,3
C00412304,3252018.0,100,2018,25,3
C00412304,3222018.0,500,2018,22,3
C00412304,3052018.0,250,2018,05,3
C00412304,3182018.0,25,2018,18,3
C00412304,3312018.0,1000,2018,31,3
C00412304,3302018.0,1900,2018,30,3
C00412304,3112018.0,100,2018,11,3
C00412304,3192018.0,100,2018,19,3
C00412304,3312018.0,2700,2018,31,3
C00412304,3282018.0,500,2018,28,3
C00412304,3312018.0,50,2018,31,3
C00412304,3312018.0,100,2018,31,3
C00412304,3112018.0,25,2018,11,3
C00412304,3272018.0,1000,2018,27,3
C00412304,3262018.0,50,2018,26,3
C00412304,3252018.0,200,2018,25,3
C00412304,3142018.0,250,2018,14,3
C00412304,3112018.0,100,2018,11,3
C00412304,3222018.0,100,2018,22,3
C00412304,3112018.0,200,2018,11,3
C00412304,3172018.0,50,2018,17,3
C00412304,3032018.0,25,2018,03,3
C00412304,3182018.0,10,2018,18,3
C00412304,3062018.0,25,2018,06,3
C00412304,3142018.0,25,2018,14,3
C00412304,3022018.0,400,2018,02,3
C00412304,3212018.0,25,2018,21,3
C00412304,3182018.0,100,2018,18,3
C00412304,3232018.0,10,2018,23,3
C00412304,3282018.0,100,2018,28,3
C00412304,3252018.0,100,2018,25,3
C00412304,3292018.0,100,2018,29,3
C00412304,3292018.0,100,2018,29,3
C00412304,3142018.0,100,2018,14,3
C00412304,3302018.0,200,2018,30,3
C00412304,3152018.0,10,2018,15,3
C00412304,3302018.0,25,2018,30,3
C00412304,3202018.0,10,2018,20,3
C00412304,3012018.0,50,2018,01,3
C00412304,3072018.0,10,2018,07,3
C00412304,3242018.0,5,2018,24,3
C00412304,3112018.0,5,2018,11,3
C00412304,3162018.0,3,2018,16,3
C00412304,3312018.0,25,2018,31,3
C00412304,3282018.0,10,2018,28,3
C00412304,3192018.0,10,2018,19,3
C00412304,3072018.0,25,2018,07,3
C00412304,3252018.0,150,2018,25,3
C00412304,3312018.0,5,2018,31,3
C00412304,3312018.0,25,2018,31,3
C00412304,3082018.0,21,2018,08,3
C00412304,3132018.0,10,2018,13,3
C00412304,3122018.0,10,2018,12,3
C00412304,3112018.0,10,2018,11,3
C00412304,3152018.0,25,2018,15,3
C00412304,3042018.0,10,2018,04,3
C00412304,3042018.0,5,2018,04,3
C00412304,3092018.0,25,2018,09,3
C00412304,3122018.0,25,2018,12,3
C00412304,3202018.0,25,2018,20,3
C00412304,3232018.0,25,2018,23,3
C00412304,3052018.0,200,2018,05,3
C00412304,3232018.0,500,2018,23,3
C00412304,3092018.0,100,2018,09,3
C00412304,3152018.0,2500,2018,15,3
C00412304,3112018.0,100,2018,11,3
C00412304,3022018.0,7,2018,02,3
C00412304,3212018.0,500,2018,21,3
C00412304,3252018.0,150,2018,25,3
C00412304,3252018.0,5,2018,25,3
C00412304,3272018.0,2700,2018,27,3
C00412304,3152018.0,100,2018,15,3
C00412304,3052018.0,50,2018,05,3
C00412304,3082018.0,25,2018,08,3
C00412304,3312018.0,2000,2018,31,3
C00412304,3312018.0,250,2018,31,3
C00412304,3112018.0,100,2018,11,3
C00412304,3282018.0,10,2018,28,3
C00412304,3192018.0,25,2018,19,3
C00412304,3142018.0,5,2018,14,3
C00412304,3162018.0,3,2018,16,3
C00412304,3202018.0,5,2018,20,3
C00412304,3282018.0,500,2018,28,3
C00412304,3022018.0,50,2018,02,3
C00412304,3122018.0,250,2018,12,3
C00412304,3172018.0,25,2018,17,3
C00412304,3162018.0,500,2018,16,3
C00412304,3182018.0,100,2018,18,3
C00412304,3282018.0,100,2018,28,3
C00412304,3312018.0,2000,2018,31,3
C00412304,3222018.0,250,2018,22,3
C00412304,3062018.0,500,2018,06,3
C00412304,3222018.0,250,2018,22,3
C00412304,3222018.0,500,2018,22,3
C00412304,3312018.0,27,2018,31,3
C00412304,3062018.0,500,2018,06,3
C00412304,3302018.0,10,2018,30,3
C00412304,3252018.0,25,2018,25,3
C00412304,3282018.0,200,2018,28,3
C00412304,3282018.0,33,2018,28,3
C00412304,3222018.0,200,2018,22,3
C00412304,3222018.0,800,2018,22,3
C00412304,3082018.0,10,2018,08,3
C00412304,3262018.0,25,2018,26,3
C00412304,3262018.0,10,2018,26,3
C00412304,3282018.0,100,2018,28,3
C00412304,3312018.0,1000,2018,31,3
C00412304,3222018.0,250,2018,22,3
C00412304,3262018.0,200,2018,26,3
C00412304,3042018.0,25,2018,04,3
C00412304,3222018.0,20,2018,22,3
C00412304,3232018.0,5,2018,23,3
C00412304,3212018.0,100,2018,21,3
C00412304,3192018.0,25,2018,19,3
C00412304,3272018.0,200,2018,27,3
C00412304,3052018.0,50,2018,05,3
C00412304,3122018.0,50,2018,12,3
C00412304,3182018.0,1000,2018,18,3
C00412304,3222018.0,250,2018,22,3
C00412304,3202018.0,15,2018,20,3
C00412304,3282018.0,25,2018,28,3
C00412304,3162018.0,250,2018,16,3
C00412304,3142018.0,250,2018,14,3
C00412304,3032018.0,25,2018,03,3
C00412304,3282018.0,5,2018,28,3
C00412304,3192018.0,25,2018,19,3
C00412304,3152018.0,10,2018,15,3
C00412304,3072018.0,5,2018,07,3
C00412304,3202018.0,10,2018,20,3
C00412304,3312018.0,2700,2018,31,3
C00412304,3312018.0,2700,2018,31,3
C00412304,3252018.0,250,2018,25,3
C00412304,3312018.0,250,2018,31,3
C00412304,3312018.0,25,2018,31,3
C00412304,3082018.0,25,2018,08,3
C00412304,3292018.0,50,2018,29,3
C00412304,3062018.0,250,2018,06,3
C00412304,3052018.0,50,2018,05,3
C00412304,3112018.0,50,2018,11,3
C00412304,3112018.0,50,2018,11,3
C00412304,3302018.0,10,2018,30,3
C00412304,3112018.0,5,2018,11,3
C00412304,3262018.0,250,2018,26,3
C00412304,3312018.0,50,2018,31,3
C00412304,3302018.0,100,2018,30,3
C00412304,3312018.0,100,2018,31,3
C00412304,3202018.0,50,2018,20,3
C00412304,3252018.0,5,2018,25,3
C00412304,3132018.0,27,2018,13,3
C00412304,3212018.0,25,2018,21,3
C00412304,3122018.0,25,2018,12,3
C00412304,3202018.0,21,2018,20,3
C00412304,3272018.0,5,2018,27,3
C00412304,3302018.0,11,2018,30,3
C00412304,3182018.0,25,2018,18,3
C00412304,3312018.0,350,2018,31,3
C00412304,3112018.0,50,2018,11,3
C00412304,3152018.0,20,2018,15,3
C00412304,3302018.0,500,2018,30,3
C00412304,3252018.0,50,2018,25,3
C00412304,3222018.0,10,2018,22,3
C00412304,3052018.0,50,2018,05,3
C00412304,3232018.0,10,2018,23,3
C00412304,3112018.0,250,2018,11,3
C00412304,3162018.0,500,2018,16,3
C00412304,3202018.0,2700,2018,20,3
C00412304,3222018.0,150,2018,22,3
C00412304,3222018.0,150,2018,22,3
C00412304,3052018.0,25,2018,05,3
C00412304,3052018.0,25,2018,05,3
C00412304,3122018.0,10,2018,12,3
C00412304,3252018.0,50,2018,25,3
C00412304,3112018.0,100,2018,11,3
C00412304,3162018.0,500,2018,16,3
C00412304,3202018.0,50,2018,20,3
C00412304,3312018.0,50,2018,31,3
C00412304,3282018.0,100,2018,28,3
C00412304,3112018.0,100,2018,11,3
C00412304,3052018.0,50,2018,05,3
C00412304,3112018.0,100,2018,11,3
C00412304,3122018.0,250,2018,12,3
C00412304,3302018.0,250,2018,30,3
C00412304,3052018.0,200,2018,05,3
C00412304,3232018.0,500,2018,23,3
C00412304,3312018.0,150,2018,31,3
C00412304,3112018.0,50,2018,11,3
C00412304,3032018.0,50,2018,03,3
C00412304,3162018.0,500,2018,16,3
C00412304,3302018.0,25,2018,30,3
C00412304,3112018.0,50,2018,11,3
C00412304,3302018.0,50,2018,30,3
C00412304,3312018.0,150,2018,31,3
C00412304,3092018.0,50,2018,09,3
C00412304,3292018.0,50,2018,29,3
C00412304,3182018.0,20,2018,18,3
C00412304,3222018.0,100,2018,22,3
C00412304,3302018.0,10,2018,30,3
C00412304,3302018.0,10,2018,30,3
C00412304,3272018.0,50,2018,27,3
C00412304,3142018.0,10,2018,14,3
C00412304,3222018.0,100,2018,22,3
C00412304,3302018.0,1000,2018,30,3
C00412304,3052018.0,100,2018,05,3
C00412304,3312018.0,1000,2018,31,3
C00412304,3092018.0,50,2018,09,3
C00412304,3112018.0,100,2018,11,3
C00412304,3102018.0,25,2018,10,3
C00412304,3052018.0,50,2018,05,3
C00412304,3312018.0,50,2018,31,3
C00412304,3192018.0,10,2018,19,3
C00412304,3272018.0,2700,2018,27,3
C00412304,3072018.0,25,2018,07,3
C00412304,3302018.0,25,2018,30,3
C00412304,3052018.0,100,2018,05,3
C00412304,3182018.0,150,2018,18,3
C00412304,3202018.0,5,2018,20,3
C00412304,3292018.0,25,2018,29,3
C00412304,3302018.0,10,2018,30,3
C00412304,3112018.0,200,2018,11,3
C00412304,3112018.0,300,2018,11,3
C00412304,3212018.0,2700,2018,21,3
C00412304,3212018.0,2700,2018,21,3
C00412304,3212018.0,2700,2018,21,3
C00412304,3212018.0,2700,2018,21,3
C00412304,3082018.0,2700,2018,08,3
C00412304,3152018.0,100,2018,15,3
C00412304,3102018.0,25,2018,10,3
C00412304,3052018.0,10000,2018,05,3
C00412304,3222018.0,100,2018,22,3
C00412304,3312018.0,1500,2018,31,3
C00412304,3222018.0,100,2018,22,3
C00412304,3162018.0,1000,2018,16,3
C00412304,3052018.0,350,2018,05,3
C00412304,3302018.0,25,2018,30,3
C00412304,3232018.0,10,2018,23,3
C00412304,3112018.0,1000,2018,11,3
C00412304,3202018.0,2700,2018,20,3
C00412304,3222018.0,250,2018,22,3
C00412304,3312018.0,200,2018,31,3
C00412304,3312018.0,25,2018,31,3
C00412304,3102018.0,10,2018,10,3
C00412304,3102018.0,3500,2018,10,3
C00412304,3182018.0,35,2018,18,3
C00412304,3312018.0,20,2018,31,3
C00412304,3082018.0,50,2018,08,3
C00412304,3142018.0,50,2018,14,3
C00412304,3212018.0,25,2018,21,3
C00412304,3222018.0,25,2018,22,3
C00412304,3272018.0,50,2018,27,3
C00412304,3292018.0,50,2018,29,3
C00412304,3302018.0,25,2018,30,3
C00412304,3282018.0,50,2018,28,3
C00412304,3222018.0,100,2018,22,3
C00412304,3262018.0,100,2018,26,3
C00412304,3302018.0,10,2018,30,3
C00412304,3262018.0,10,2018,26,3
C00412304,3272018.0,5,2018,27,3
C00412304,3282018.0,10,2018,28,3
C00412304,3302018.0,5,2018,30,3
C00412304,3312018.0,5,2018,31,3
C00412304,3302018.0,2700,2018,30,3
C00412304,3302018.0,2700,2018,30,3
C00412304,3142018.0,10,2018,14,3
C00412304,3132018.0,10,2018,13,3
C00412304,3012018.0,50,2018,01,3
C00412304,3112018.0,250,2018,11,3
C00412304,3312018.0,2700,2018,31,3
C00412304,3312018.0,2700,2018,31,3
C00412304,3112018.0,50,2018,11,3
C00412304,3152018.0,1000,2018,15,3
C00412304,3262018.0,50,2018,26,3
C00412304,3112018.0,150,2018,11,3
C00412304,3312018.0,1350,2018,31,3
C00412304,3272018.0,2700,2018,27,3
C00412304,3292018.0,2,2018,29,3
C00412304,3302018.0,1,2018,30,3
C00412304,3312018.0,3,2018,31,3
C00412304,3312018.0,5,2018,31,3
C00412304,3312018.0,3,2018,31,3
C00412304,3162018.0,500,2018,16,3
C00412304,3182018.0,10,2018,18,3
C00412304,3142018.0,300,2018,14,3
C00412304,3272018.0,25,2018,27,3
C00412304,3302018.0,10,2018,30,3
C00412304,3112018.0,250,2018,11,3
C00412304,3222018.0,100,2018,22,3
C00412304,3112018.0,250,2018,11,3
C00412304,3112018.0,5,2018,11,3
C00412304,3142018.0,5,2018,14,3
C00412304,3312018.0,25,2018,31,3
C00412304,3162018.0,1000,2018,16,3
C00412304,3292018.0,25,2018,29,3
C00412304,3302018.0,25,2018,30,3
C00412304,3282018.0,10,2018,28,3
C00412304,3262018.0,10,2018,26,3
C00412304,3022018.0,500,2018,02,3
C00412304,3272018.0,100,2018,27,3
C00412304,3182018.0,1000,2018,18,3
C00412304,3262018.0,2700,2018,26,3
C00412304,3192018.0,250,2018,19,3
C00412304,3302018.0,10,2018,30,3
C00412304,3182018.0,250,2018,18,3
C00412304,3212018.0,5,2018,21,3
C00412304,3082018.0,500,2018,08,3
C00412304,3112018.0,500,2018,11,3
C00412304,3252018.0,50,2018,25,3
C00412304,3312018.0,100,2018,31,3
C00412304,3092018.0,25,2018,09,3
C00412304,3082018.0,27000,2018,08,3
C00412304,3112018.0,75,2018,11,3
C00412304,3052018.0,150,2018,05,3
C00412304,3052018.0,100,2018,05,3
C00412304,3252018.0,50,2018,25,3
C00412304,3132018.0,500,2018,13,3
C00412304,3222018.0,500,2018,22,3
C00412304,3052018.0,150,2018,05,3
C00412304,3012018.0,50,2018,01,3
C00412304,3102018.0,50,2018,10,3
C00412304,3212018.0,25,2018,21,3
C00412304,3112018.0,100,2018,11,3
C00412304,3052018.0,25,2018,05,3
C00412304,3312018.0,250,2018,31,3
C00412304,3282018.0,2700,2018,28,3
C00412304,3302018.0,50,2018,30,3
C00412304,3132018.0,100,2018,13,3
C00412304,3082018.0,10,2018,08,3
C00412304,3102018.0,200,2018,10,3
C00412304,3252018.0,200,2018,25,3
C00412304,3252018.0,200,2018,25,3
C00412304,3092018.0,50,2018,09,3
C00412304,3062018.0,25,2018,06,3
C00412304,3272018.0,2700,2018,27,3
C00412304,3272018.0,2700,2018,27,3
C00412304,3312018.0,2000,2018,31,3
C00412304,3012018.0,100,2018,01,3
C00412304,3152018.0,100,2018,15,3
C00412304,3032018.0,10,2018,03,3
C00412304,3022018.0,50,2018,02,3
C00412304,3242018.0,100,2018,24,3
C00412304,3082018.0,10,2018,08,3
C00412304,3092018.0,10,2018,09,3
C00412304,3122018.0,15,2018,12,3
C00412304,3222018.0,25,2018,22,3
C00412304,3072018.0,12,2018,07,3
C00412304,3272018.0,100,2018,27,3
C00412304,3042018.0,25,2018,04,3
C00412304,3142018.0,50,2018,14,3
C00412304,3112018.0,44,2018,11,3
C00412304,3142018.0,44,2018,14,3
C00412304,3262018.0,25,2018,26,3
C00412304,3292018.0,1000,2018,29,3
C00412304,3252018.0,100,2018,25,3
C00412304,3112018.0,250,2018,11,3
C00412304,3262018.0,1000,2018,26,3
C00412304,3122018.0,100,2018,12,3
C00412304,3282018.0,100,2018,28,3
C00412304,3312018.0,100,2018,31,3
C00412304,3282018.0,25,2018,28,3
C00412304,3272018.0,10,2018,27,3
C00412304,3252018.0,25,2018,25,3
C00412304,3152018.0,5,2018,15,3
C00412304,3312018.0,25,2018,31,3
C00412304,3062018.0,500,2018,06,3
C00412304,3312018.0,1000,2018,31,3
C00412304,3312018.0,500,2018,31,3
C00412304,3082018.0,500,2018,08,3
C00412304,3122018.0,1000,2018,12,3
C00412304,3112018.0,150,2018,11,3
C00412304,3312018.0,100,2018,31,3
C00412304,3312018.0,25,2018,31,3
C00412304,3132018.0,50,2018,13,3
C00412304,3222018.0,50,2018,22,3
C00412304,3272018.0,500,2018,27,3
C00412304,3212018.0,1000,2018,21,3
C00412304,3222018.0,500,2018,22,3
C00412304,3082018.0,25,2018,08,3
C00412304,3182018.0,300,2018,18,3
C00412304,3202018.0,25,2018,20,3
C00412304,3282018.0,100,2018,28,3
C00412304,3112018.0,50,2018,11,3
C00412304,3092018.0,10,2018,09,3
C00412304,3212018.0,250,2018,21,3
C00412304,3292018.0,100,2018,29,3
C00412304,3262018.0,20,2018,26,3
C00412304,3292018.0,50,2018,29,3
C00412304,3072018.0,2700,2018,07,3
C00412304,3312018.0,25,2018,31,3
C00412304,3302018.0,25,2018,30,3
C00412304,3312018.0,50,2018,31,3
C00412304,3282018.0,50,2018,28,3
C00412304,3312018.0,2700,2018,31,3
C00412304,3112018.0,150,2018,11,3
C00412304,3212018.0,100,2018,21,3
C00412304,3302018.0,25,2018,30,3
C00412304,3302018.0,25,2018,30,3
C00412304,3192018.0,2700,2018,19,3
C00412304,3112018.0,100,2018,11,3
C00412304,3182018.0,100,2018,18,3
C00412304,3152018.0,5,2018,15,3
C00412304,3112018.0,50,2018,11,3
C00412304,3162018.0,500,2018,16,3
C00412304,3312018.0,15,2018,31,3
C00412304,3312018.0,1000,2018,31,3
C00412304,3052018.0,500,2018,05,3
C00412304,3102018.0,50,2018,10,3
C00412304,3282018.0,25,2018,28,3
C00412304,3162018.0,24,2018,16,3
C00412304,3292018.0,50,2018,29,3
C00412304,3292018.0,500,2018,29,3
C00412304,3092018.0,1000,2018,09,3
C00412304,3112018.0,50,2018,11,3
C00412304,3272018.0,200,2018,27,3
C00412304,3112018.0,500,2018,11,3
C00412304,3292018.0,100,2018,29,3
C00412304,3292018.0,25,2018,29,3
C00412304,3232018.0,5,2018,23,3
C00412304,3272018.0,25,2018,27,3
C00412304,3262018.0,25,2018,26,3
C00412304,3292018.0,50,2018,29,3
C00412304,3312018.0,25,2018,31,3
C00412304,3222018.0,25,2018,22,3
C00412304,3242018.0,25,2018,24,3
C00412304,3072018.0,10,2018,07,3
C00412304,3112018.0,100,2018,11,3
C00412304,3112018.0,200,2018,11,3
C00412304,3162018.0,1000,2018,16,3
C00412304,3152018.0,250,2018,15,3
C00412304,3012018.0,5,2018,01,3
C00412304,3282018.0,25,2018,28,3
C00412304,3312018.0,100,2018,31,3
C00412304,3062018.0,10,2018,06,3
C00412304,3302018.0,5,2018,30,3
C00412304,3102018.0,50,2018,10,3
C00412304,3122018.0,50,2018,12,3
C00412304,3282018.0,10,2018,28,3
C00412304,3262018.0,44,2018,26,3
C00412304,3242018.0,44,2018,24,3
C00412304,3292018.0,44,2018,29,3
C00412304,3092018.0,21,2018,09,3
C00412304,3112018.0,100,2018,11,3
C00412304,3132018.0,2700,2018,13,3
C00412304,3042018.0,100,2018,04,3
C00412304,3102018.0,2700,2018,10,3
C00412304,3102018.0,150,2018,10,3
C00412304,3022018.0,300,2018,02,3
C00412304,3282018.0,25,2018,28,3
C00412304,3222018.0,1700,2018,22,3
C00412304,3112018.0,100,2018,11,3
C00412304,3242018.0,2700,2018,24,3
C00412304,3312018.0,200,2018,31,3
C00412304,3072018.0,50,2018,07,3
C00412304,3182018.0,250,2018,18,3
C00412304,3112018.0,25,2018,11,3
C00412304,3162018.0,25,2018,16,3
C00412304,3212018.0,250,2018,21,3
C00412304,3072018.0,25,2018,07,3
C00412304,3272018.0,25,2018,27,3
C00412304,3062018.0,100,2018,06,3
C00412304,3272018.0,25,2018,27,3
C00412304,3122018.0,10,2018,12,3
C00412304,3292018.0,10,2018,29,3
C00412304,3142018.0,50,2018,14,3
C00412304,3292018.0,50,2018,29,3
C00412304,3132018.0,500,2018,13,3
C00412304,3312018.0,50,2018,31,3
C00412304,3292018.0,100,2018,29,3
C00412304,3182018.0,150,2018,18,3
C00412304,3152018.0,50,2018,15,3
C00412304,3082018.0,25,2018,08,3
C00412304,3162018.0,250,2018,16,3
C00412304,3182018.0,250,2018,18,3
C00412304,3112018.0,100,2018,11,3
C00412304,3312018.0,25,2018,31,3
C00412304,3312018.0,200,2018,31,3
C00412304,3312018.0,800,2018,31,3
C00412304,3282018.0,25,2018,28,3
C00412304,3302018.0,100,2018,30,3
C00412304,3182018.0,50,2018,18,3
C00412304,3292018.0,50,2018,29,3
C00412304,3312018.0,2700,2018,31,3
C00412304,3052018.0,250,2018,05,3
C00412304,3092018.0,25,2018,09,3
C00412304,3132018.0,350,2018,13,3
C00412304,3232018.0,25,2018,23,3
C00412304,3222018.0,250,2018,22,3
C00412304,3112018.0,100,2018,11,3
C00412304,3262018.0,500,2018,26,3
C00412304,3052018.0,500,2018,05,3
C00412304,3302018.0,50,2018,30,3
C00412304,3032018.0,50,2018,03,3
C00412304,3222018.0,10,2018,22,3
C00412304,3252018.0,5,2018,25,3
C00412304,3282018.0,50,2018,28,3
C00412304,3072018.0,2700,2018,07,3
C00412304,3072018.0,2700,2018,07,3
C00412304,3152018.0,50,2018,15,3
C00412304,3172018.0,25,2018,17,3
C00412304,3232018.0,10,2018,23,3
C00412304,3222018.0,100,2018,22,3
C00412304,3252018.0,100,2018,25,3
C00412304,3312018.0,10,2018,31,3
C00412304,3212018.0,2700,2018,21,3
C00412304,3122018.0,50,2018,12,3
C00412304,3142018.0,50,2018,14,3
C00412304,3162018.0,100,2018,16,3
C00412304,3052018.0,300,2018,05,3
C00412304,3112018.0,100,2018,11,3
C00412304,3082018.0,100,2018,08,3
C00412304,3252018.0,5,2018,25,3
C00412304,3272018.0,20,2018,27,3
C00412304,3252018.0,100,2018,25,3
C00412304,3242018.0,10,2018,24,3
C00412304,3272018.0,10,2018,27,3
C00412304,3282018.0,10,2018,28,3
C00412304,3282018.0,10,2018,28,3
C00412304,3162018.0,5,2018,16,3
C00412304,3202018.0,10,2018,20,3
C00412304,3112018.0,75,2018,11,3
C00412304,3132018.0,500,2018,13,3
C00412304,3302018.0,5,2018,30,3
C00412304,3132018.0,25,2018,13,3
C00412304,3082018.0,21,2018,08,3
C00412304,3262018.0,5,2018,26,3
C00412304,3052018.0,25,2018,05,3
C00412304,3262018.0,10,2018,26,3
C00412304,3192018.0,5,2018,19,3
C00412304,3202018.0,10,2018,20,3
C00412304,3122018.0,25,2018,12,3
C00412304,3292018.0,50,2018,29,3
C00412304,3252018.0,25,2018,25,3
C00412304,3272018.0,200,2018,27,3
C00412304,3162018.0,150,2018,16,3
C00412304,3082018.0,200,2018,08,3
C00412304,3312018.0,10,2018,31,3
C00412304,3262018.0,250,2018,26,3
C00412304,3202018.0,500,2018,20,3
C00412304,3032018.0,25,2018,03,3
C00412304,3312018.0,100,2018,31,3
C00412304,3112018.0,250,2018,11,3
C00412304,3162018.0,100,2018,16,3
C00412304,3272018.0,100,2018,27,3
C00412304,3132018.0,100,2018,13,3
C00412304,3312018.0,100,2018,31,3
C00412304,3152018.0,25,2018,15,3
C00412304,3152018.0,25,2018,15,3
C00412304,3182018.0,250,2018,18,3
C00412304,3182018.0,50,2018,18,3
C00412304,3172018.0,20,2018,17,3
C00412304,3262018.0,2500,2018,26,3
C00412304,3282018.0,100,2018,28,3
C00412304,3072018.0,1000,2018,07,3
C00412304,3092018.0,100,2018,09,3
C00412304,3302018.0,500,2018,30,3
C00412304,3302018.0,2700,2018,30,3
C00412304,3112018.0,250,2018,11,3
C00412304,3112018.0,100,2018,11,3
C00412304,3062018.0,1000,2018,06,3
C00412304,3292018.0,50,2018,29,3
C00412304,3062018.0,25,2018,06,3
C00412304,3172018.0,10,2018,17,3
C00412304,3112018.0,250,2018,11,3
C00412304,3122018.0,100,2018,12,3
C00412304,3262018.0,10,2018,26,3
C00412304,3312018.0,100,2018,31,3
C00412304,3132018.0,100,2018,13,3
C00412304,3152018.0,100,2018,15,3
C00412304,3242018.0,100,2018,24,3
C00412304,3282018.0,100,2018,28,3
C00412304,3302018.0,25,2018,30,3
C00412304,3282018.0,25,2018,28,3
C00412304,3222018.0,50,2018,22,3
C00412304,3312018.0,50,2018,31,3
C00412304,3272018.0,500,2018,27,3
C00412304,3272018.0,20,2018,27,3
C00412304,3142018.0,10,2018,14,3
C00412304,3032018.0,250,2018,03,3
C00412304,3312018.0,25,2018,31,3
